,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
11682,01 - C5942 - 5826-Sikkil_Mala_Cha,6,tillAnA,dhanAshrI,swAtitirunAL,Sikkil Mala Chandrasekhar,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5826-Sikkil_Mala_Chandrasekar-NPM//
11679,01 - C5737 - 5613-Salem_Gayathri_,9,tillAnA,dhanAshrI,swAtitirunAL,Salem Gayathri Venkatesan,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5613-Salem_Gayathri_Venkatesan-TV_Audio//
11743,06 - C0753 - 0854_Sri.V.Rangaraja,5,tillAnA,dhanAshrI,swAtitirunAL,V Rangarajan,https://www.sangeethamshare.org/svasu/UPLOADS-0801-1000/0854_Sri.V.Rangarajan-Flute/
11661,01 - C3038 - 626.S_Mahathi-TV_Aud,8,tillAnA,dhanAshrI,swAtitirunAL,S Mahathi,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/626.S_Mahathi-TV_Audio-Isaicharal//
11786,55 - C0001 - 001-U_Srinivas,12,tillAnA,dhanAshrI,swAtitirunAL,U Shrinivas,https://www.sangeethamshare.org/vikram/UPLOADS-001-100/001-U_Srinivas//
11750,10 - C0246 - 243-Sukumar_Prasad-G,17,tillAnA,dhanAshrI,swAtitirunAL,Sukumar Prasad,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/243-Sukumar_Prasad-Guitar//
11693,02 - C0242 - 256_KunnakudiBalamur,8,tillAnA,dhanAshrI,swAtitirunAL,Kunnakudi M Balamuralikrishna,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/256_KunnakudiBalamuralikrishna_HSS_NGS_25.12.09/
11696,02 - C0306 - 320_ParassalaPonnama,12,tillAnA,dhanAshrI,swAtitirunAL,Parassala Ponnammal,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/320_ParassalaPonnamaal-24may2008/
11658,01 - C1925 - 22.T.V.Sundaravalli,3,tillAnA,dhanAshrI,swAtitirunAL,TV Sundaravalli,https://www.sangeethamshare.org/tvg/SEASON_2008/22.T.V.Sundaravalli//
11772,19 - C0130 - 131_SARGAM2010_SISL_,11,tillAnA,dhanAshrI,swAtitirunAL,Roopa Gurumurthy,https://www.sangeethamshare.org/sv/131_SARGAM2010_SISL_Bangalore_25Feb2010/
11776,23 - C0163 - 174-M-S-Subbulakshmi,14,tillAnA,dhanAshrI,swAtitirunAL,MS Subbulakshmi,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/174-M-S-Subbulakshmi-Keeravani-RTP/
11664,01 - C3156 - 3145-JA_Jayanth-Flut,10,tillAnA,dhanAshrI,swAtitirunAL,JA Jayanth,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3145-JA_Jayanth-Flute//
11735,03 - C1093 - 740-n_ramaNi-flute-H,8,tillAnA,dhanAshrI,swAtitirunAL,N Ramani,https://www./sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/740-n_ramaNi-flute-Houston_TX-19781022//
11708,03 - C0010 - 226-semmangudi_shrIn,20,tillAnA,dhanAshrI,swAtitirunAL,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/226-semmangudi_shrInivAsa_iyer-Vocal-SSI-Littlehut_concert//
11754,10 - C0620 - 631-Srirangam_Gopala,6,tillAnA,dhanAshrI,swAtitirunAL,Srirangam Gopalaratnam,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/631-Srirangam_Gopalaratnam-Vocal//
11736,04 - C0007 - 06_Sikkil-Sisters-Ja,12,tillAnA,dhanAshrI,swAtitirunAL,Sikkil Sisters,https://www.sangeethamshare.org/ramach/Instrumental/06_Sikkil-Sisters-Jamshedpur-1974//
11669,01 - C3775 - 3708-K_Sathyanarayan,5,tillAnA,dhanAshrI,swAtitirunAL,K Sathyanarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3708-K_Sathyanarayana-Keyboard//
11753,10 - C0448 - 453-KV_Narayana_Swam,11,tillAnA,dhanAshrI,swAtitirunAL,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/453-KV_Narayana_Swamy-Vocal/
11752,10 - C0436 - 440-Poosarla_Manoram,16,tillAnA,dhanAshrI,swAtitirunAL,Dwaram Manorama,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/440-Poosarla_Manorama-Violin/
11727,03 - C0822 - 469-AlaththUr_shrIni,7,tillAnA,dhanAshrI,swAtitirunAL,Alathur Srinivasa Iyer,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/469-AlaththUr_shrInivAsa_iyer-vocal-AIR_Broadcast//
11660,01 - C2850 - 2882-Sheik_Chinna_Mo,6,tillAnA,dhanAshrI,swAtitirunAL,Sheik Chinna Moulana,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2882-Sheik_Chinna_Moulana-Nadaswaram-National_Programme//
11704,02 - C0540 - 555_Parasalla_Ponnam,15,tillAnA,dhanAshrI,swAtitirunAL,Parassala Ponnammal,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/555_Parasalla_Ponnamal/
11672,01 - C4601 - 4512-NS_Srinivasan-F,5,tillAnA,dhanAshrI,swAtitirunAL,NS Srinivasan,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4512-NS_Srinivasan-Flute-Ragam_24x7//
11713,03 - C0160 - 077-NS_SrInivAsan-Fl,16,tillAnA,dhanAshrI,swAtitirunAL,NS Srinivasan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/077-NS_SrInivAsan-Flute_Recital-House_Concert-Texas-USA//
11703,02 - C0375 - 389_Voleti_Venkatesh,15,tillAnA,dhanAshrI,swAtitirunAL,Voleti Venkateswarulu,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/389_Voleti_Venkateshwarulu_MSG/
11644,10 - C0654 - 665-N_Ravikiran-Gott,10,sIsa_gangA,dhanAshrI,swAtitirunAL,N Ravikiran,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/665-N_Ravikiran-Gottuvadyam//
11789,55 - C0023 - 023-Pattabhirama_Pan,7,tillAnA,dhanAshrI,swAtitirunAL,Pattabhirama Pandit,https://www.sangeethamshare.org/vikram/UPLOADS-001-100/023-Pattabhirama_Pandit//
11685,01 - C6396 - 6246-Sanjay_Subhrama,5,tillAnA,dhanAshrI,swAtitirunAL,Sanjay Subrahmanyan,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6246-Sanjay_Subhramanyan-Navarathri_Mandapam_2019//
11797,57 - C0220 - 220-K_Sathyanarayana,10,tillAnA,dhanAshrI,swAtitirunAL,K Sathyanarayanan,https://www.sangeethamshare.org/sreekanth/220-K_Sathyanarayana-Live_Concert1//
11652,01 - c0725 - 225.RAGHU-RAVI,2,tillAnA,dhanAshrI,swAtitirunAL,"Raghu,Ravi",https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/225.RAGHU-RAVI//
11728,03 - C0882 - 528-kadhri_gOpAlanAT,16,tillAnA,dhanAshrI,swAtitirunAL,Kadri Gopalnath,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/528-kadhri_gOpAlanATh-saxophone-Austin_TX-1995//
11773,23 - C0043 - 047-Neyveli-Santanag,13,tillAnA,dhanAshrI,swAtitirunAL,Neyveli Santhanagopalan,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/047-Neyveli-Santanagopalan-JPur1995-Tagging-19.02.2007/
11794,57 - C0158 - 158-ML_Vasanthakumar,15,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/sreekanth/158-ML_Vasanthakumari-Live_Concert4//
11787,55 - C0002 - 002-Nedunuri_Krishna,14,tillAnA,dhanAshrI,swAtitirunAL,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/vikram/UPLOADS-001-100/002-Nedunuri_Krishnamurthy//
11791,57 - C0112 - 112-Nedunuri_Krishna,12,tillAnA,dhanAshrI,swAtitirunAL,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/sreekanth/112-Nedunuri_Krishnamurthy-Live_Concert7//
11725,03 - C0763 - 422-kadhri_gOpAlanAT,14,tillAnA,dhanAshrI,swAtitirunAL,Kadri Gopalnath,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/422-kadhri_gOpAlanATh-saxophone-Dayton_OH-USA//
11738,04 - C0021 - 06_Neyveli-_Santhana,13,tillAnA,dhanAshrI,swAtitirunAL,Neyveli Santhanagopalan,https://www.sangeethamshare.org/ramach/Vocal/06_Neyveli-_Santhanagopalan_Jamshedpur_1995//
11796,57 - C0219 - 219-KS_Gopalakrishna,11,tillAnA,dhanAshrI,swAtitirunAL,KS Gopalakrishnan,https://www.sangeethamshare.org/sreekanth/219-KS_Gopalakrishnan-Live_Concert1//
11732,03 - C1039 - 684-ML_vasanthakumAr,12,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/684-ML_vasanthakumAri-Vocal-concert_9/
11775,23 - C0162 - 173-M-S-Subbulakshmi,12,tillAnA,dhanAshrI,swAtitirunAL,MS Subbulakshmi,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/173-M-S-Subbulakshmi-Music-Academy-1969-uploaded-16.02.2009/
11731,03 - C1034 - 679-KS_gOpAlakriShNa,12,tillAnA,dhanAshrI,swAtitirunAL,KS Gopalakrishnan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/679-KS_gOpAlakriShNan-Flute-NewYork/
11761,15 - C0084 - 084-M.L.Vasanthakuma,13,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/084-M.L.Vasanthakumari-Live_Concert-4-1970//
11768,15 - C0434 - 430-Gayathri_Venkata,11,tillAnA,dhanAshrI,swAtitirunAL,Gayathri Venkataraghavan,https://www./sangeethamshare.org/muralidaran/Uploads-401-500/430-Gayathri_Venkataraghavan-Live_Concert-4//
11692,02 - C0116 - 124_Vinay_Sharva_Yas,13,tillAnA,dhanAshrI,swAtitirunAL,Vinay Sharva,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/124_Vinay_Sharva_Yashaswi_BCManjunath_Chandramouli_MSR_Ramanavami/
11737,04 - C0018 - 02_Jamshedpur-1979,16,tillAnA,dhanAshrI,swAtitirunAL,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/ramach/Vocal/03_Nedunuri_Krishnamurthy_Jamshedpur/02_Jamshedpur-1979/
11715,03 - C0220 - 009-N-RamaNi_Lalgudi,3,tillAnA,dhanAshrI,swAtitirunAL,Lalgudi Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/009-N-RamaNi_Lalgudi-Jayaraman-2//
11706,02 - c0574 - 590_KS_gOpAlakrishna,11,tillAnA,dhanAshrI,swAtitirunAL,KS Gopalakrishnan,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/590_KS_gOpAlakrishnan_kalyANavasantha_madhyamAvati/
11742,06 - c0326 - 0383-Sri_B.N.Suresh-,5,tillAnA,dhanAshrI,swAtitirunAL,BN Suresh,https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0383-Sri_B.N.Suresh-Flute/
11744,09 - C0104 - NRK-013,16,tillAnA,dhanAshrI,swAtitirunAL,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/ksj/Nedunri-Krishnamurthy/NRK-013/
11711,03 - C0104 - 132-n_RamaNi-u_shrIn,12,tillAnA,dhanAshrI,swAtitirunAL,N Ramani,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/132-n_RamaNi-u_shrInivAs-Flute_mandolin_duet-USA-1993//
11691,02 - c0015 - 003_U.Srinivas_and_U,15,tillAnA,dhanAshrI,swAtitirunAL,U Shrinivas,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/003_U.Srinivas_and_U.Rajesh_Mandolin//
11690,02 - C0012 - 041_Sarvottam_Flute,9,tillAnA,dhanAshrI,swAtitirunAL,Sarvottam,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/041_Sarvottam_Flute/
11655,01 - C1507 - 1640-Thiruvarur_S_Sw,5,tillAnA,dhanAshrI,swAtitirunAL,Thiruvarur S Swaminathan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1640-Thiruvarur_S_Swaminathan-Flute-Sangeeth_Sammelan_2010//
11767,15 - C0420 - 416-Semmangudi_Srini,18,tillAnA,dhanAshrI,swAtitirunAL,Semmangudi Srinivasa Iyer,https://www./sangeethamshare.org/muralidaran/Uploads-401-500/416-Semmangudi_Srinivasa_Iyer-Live_Concert-17//
11748,10 - C0178 - 174-MSGopalakrishnan,13,tillAnA,dhanAshrI,swAtitirunAL,MS Gopalakrishnan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/174-MSGopalakrishnan-Violin//
11662,01 - C3112 - 3098-Jayaprada_Ramam,5,tillAnA,dhanAshrI,swAtitirunAL,Jayaprada Ramamurthy,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3098-Jayaprada_Ramamurthy-Flute-NP//
11657,01 - c1599 - 1695-Manda_Sudharani,6,tillAnA,dhanAshrI,swAtitirunAL,Manda Sudharani,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1695-Manda_Sudharani//
11720,03 - C0621 - 359-TV_rAmachandhran,17,tillAnA,dhanAshrI,swAtitirunAL,Trichur V Ramachandran,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/359-TV_rAmachandhran-vocal-Toronto-Canada-1982//
11694,02 - C0305 - 319_ParassalaPonnamm,13,tillAnA,dhanAshrI,swAtitirunAL,Parassala Ponnammal,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/319_ParassalaPonnammal_May2008/
11718,03 - C0607 - 348-Dr_ML_vasanthaku,11,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/348-Dr_ML_vasanthakumAri-vocal-Concert_2/
11645,57 - C0387 - 387-Sanjay_Subrahman,7,sIsa_gangA,dhanAshrI,swAtitirunAL,Sanjay Subrahmanyan,https://www./sangeethamshare.org/sreekanth/387-Sanjay_Subrahmanyan-Live_Concert54//
11799,01 - C3658 - 023-Bombay_Sisters,4,visvEsvara_daarsan,dhanAshrI,swAtitirunAL,Bombay Sisters,https://www.sangeethamshare.org/tvg/SEASON_2014/023-Bombay_Sisters//
11785,51 - C0002 - 002_Mysore_V_Doraisw,9,tillAnA,dhanAshrI,swAtitirunAL,Mysore V Doraiswamy Iyengar,https://www.sangeethamshare.org/nattu/001-200/002_Mysore_V_DoraiswamyIyengar/
11648,01 - C0195 - 1299-T_S_Pandiyan_T_,8,tillAnA,dhanAshrI,swAtitirunAL,TS Pandiyan,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1299-T_S_Pandiyan_T_S_Sethuraman_Nadhaswaram-NP//
11710,03 - C0073 - 163-BN_surEsh-Flute-,13,tillAnA,dhanAshrI,swAtitirunAL,BN Suresh,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/163-BN_surEsh-Flute-BNS_MN_VP_BKV-Boston_MA-USA-1982//
11765,15 - C0175 - 170-Maharajapuram_Sa,16,tillAnA,dhanAshrI,swAtitirunAL,Maharajapuram Santhanam,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/170-Maharajapuram_Santhanam-Live_Concert-20//
11726,03 - C0770 - 429-sikkil_sisters-F,10,tillAnA,dhanAshrI,swAtitirunAL,Sikkil Sisters,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/429-sikkil_sisters-Flute_duet-Bay_Area-CA-USA-1985//
11749,10 - C0234 - 231-KVNarayanaswamy-,14,tillAnA,dhanAshrI,swAtitirunAL,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/231-KVNarayanaswamy-07121980//
11654,01 - c1459 - 1590-Mambalam_Sister,1,tillAnA,dhanAshrI,swAtitirunAL,Mambalam Sisters,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1590-Mambalam_Sisters-Thillana-Navamanimalai//
11779,23 - C0255 - 269_MLVasanthakumari,12,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/269_MLVasanthakumari-bhairavi-rtp//
11656,01 - c1579 - 25-Chinmaya_Sisters-,3,tillAnA,dhanAshrI,swAtitirunAL,"Chinmaya Sisters - Uma,Radhika",https://www.sangeethamshare.org/tvg/SEASON_2010/25-Chinmaya_Sisters-Uma-Radhika//
11798,57 - C0355 - 355-U_Rajesh-Live_Co,11,tillAnA,dhanAshrI,swAtitirunAL,U Rajesh,https://www.sangeethamshare.org/sreekanth/355-U_Rajesh-Live_Concert1//
11733,03 - C1046 - 692-mysUru_nAgarAj_a,12,tillAnA,dhanAshrI,swAtitirunAL,"Mysore M Nagaraj,M Manjunath",https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/692-mysUru_nAgarAj_and_mysUru_manjunATh-violin_duet/
11777,23 - C0190 - 203_MLVasantakumari-,18,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/203_MLVasantakumari-shankarAbharaNa-RTP//
11688,01 - C6704 - 6525-Kadri_Gopalnath,7,tillAnA,dhanAshrI,swAtitirunAL,Kadri Gopalnath,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6525-Kadri_Gopalnath-AIR_TVM//
11653,01 - c1251 - 784.M.L.VASANTHAKUMA,10,tillAnA,dhanAshrI,swAtitirunAL,ML Vasanthakumari,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/784.M.L.VASANTHAKUMARI//
13279,01 - C3073 - 3058-Radha_Jayalaksh,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,"Radha,Jayalakshmi",https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3058-Radha_Jayalakshmi//
13307,01 - C5676 - 017-Prapancham_S_Bal,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Prapancham S Balachandran,https://www.sangeethamshare.org/tvg/SEASON_2017/017-Prapancham_S_Balachandran-Flute//
13290,01 - C3938 - 3877-S_Shashank-Flut,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,S Shashank,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3877-S_Shashank-Flute//
13365,15 - C0085 - 085-Santhanam-Live_C,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Maharajapuram Santhanam,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/085-Santhanam-Live_Concert-1983//
13277,01 - C2728 - 2751-Hyderabad_Siste,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Hyderabad Sisters,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2751-Hyderabad_Sisters-National_Programme//
13260,01 - c1301 - 0842.S.RAGHU-S.RAVI-,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,"Raghu,Ravi",https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0842.S.RAGHU-S.RAVI-FLUTE//
13298,01 - C4567 - 4478-Tiruvizha_R_Jay,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Tiruvizha R Jayashankar,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4478-Tiruvizha_R_Jayashankar-Nadaswaram-Ragam_24x7//
13360,10 - C0356 - 353-Prapancham_Seeta,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Prapancham Sitaram,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/353-Prapancham_Seetaram-Flute//
13390,57 - C0260 - 260-Namagiripettai_K,5,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Namagiripettai Krishnan,https://www.sangeethamshare.org/sreekanth/260-Namagiripettai_Krishnan-Live_Concert1//
13293,01 - C4142 - 4088-Sreyas_Narayanu,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Sreyas Narayanun,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4088-Sreyas_Narayanun-TV_Audio-Chembai_2015//
13343,03 - C0851 - 498-lAlgudi_G_jayarA,4,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/498-lAlgudi_G_jayarAman-n_ramaNi-USA_1-70s.//
13304,01 - C5294 - 5197-Latha_Ramchand,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Latha Ramchand,https://www.sangeethamshare.org/tvg/UPLOADS-5001---5200/5197-Latha_Ramchand/
13361,10 - C0370 - 367-Dr_S_Ramanathan-,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,S Ramanathan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/367-Dr_S_Ramanathan-Vocal//
13372,15 - C0373 - 369-N.Ramani-Live_Co,6,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,N Ramani,https://www./sangeethamshare.org/muralidaran/Uploads-301-400/369-N.Ramani-Live_Concert-3//
13309,01 - C5997 - 5884-B_Muthukumar-Fl,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,B Muthukumar,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5884-B_Muthukumar-Flute-TV_Audio//
13400,01 - C1626 - 71-Vijayalakshmi_Sub,1,mA_madhura,gAnamUrti,koTESwara_Iyer,Vijayalakshmy Subramaniam,https://www.sangeethamshare.org/tvg/SEASON_2010/71-Vijayalakshmi_Subramaniam//
13286,01 - C3553 - 3516-Nithyasri_Mahad,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Nithyasri Mahadevan,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3516-Nithyasri_Mahadevan//
13371,15 - C0365 - 361-Aruna_Sairam-Liv,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Aruna Sairam,https://www./sangeethamshare.org/muralidaran/Uploads-301-400/361-Aruna_Sairam-Live_Concert-4//
13297,01 - C4460 - 4371-TN_Seshagopalan,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,TN Seshagopalan,https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4371-TN_Seshagopalan-Ragam_24x7//
13381,23 - C0187 - 201_SanjaySubramanya,4,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Sanjay Subrahmanyan,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/201_SanjaySubramanyam-MA2011//
13398,57 - C0498 - 498-Namagiripettai_K,3,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Namagiripettai Krishnan,https://www./sangeethamshare.org/sreekanth/498-Namagiripettai_Krishnan-Live_Concert2//
13261,01 - C1302 - 712.Hyderabad_Sister,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Hyderabad Sisters,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/712.Hyderabad_Sisters-Chembai_Sangeetothsavam_2012//
13392,57 - C0345 - 345-T_S_Sathyavathi-,5,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,TS Satyavathi,https://www.sangeethamshare.org/sreekanth/345-T_S_Sathyavathi-Live_Concert1//
13312,01 - C6461 - 6312-K_Bharat_Sundar,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,K Bharat Sundar,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6312-K_Bharat_Sundar//
13364,15 - C0018 - 018-Lalgudi_Jayarama,7,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/018-Lalgudi_Jayaraman-GJRK-Live-Concert//
13405,10 - C0658 - 669-Tanjavur_M_Thyag,8,rAgam_tAnam_pallavi,gAnamUrti,Own/Others,TM Thyagarajan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/669-Tanjavur_M_Thyagarajan-Vocal//
13338,03 - C0528 - 287-U_shrInivAs-mand,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,U Shrinivas,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/287-U_shrInivAs-mandolin-Chicago_IL-USA//
13315,01 - C6667 - 6481-MA_Varagaswamy-,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,MA Varagaswamy,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6481-MA_Varagaswamy-Gottuvadyam-Ragam_24x7//
13336,03 - C0255 - Nithyasri-Mahadhevan,5,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Nithyasri Mahadevan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/Season_2007/Nithyasri-Mahadhevan//
13347,06 - c0034 - 0041-Smt.Lalitha_Siv,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Lalitha Sivakumar,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0041-Smt.Lalitha_Sivakumar-FM-7-1-07-3PM/
13269,01 - C2143 - 1888-V_Shankaranaray,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,V Shankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1888-V_Shankaranarayanan//
13272,01 - C2408 - 2398-Maharajapuram_S,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Maharajapuram S Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2398-Maharajapuram_S_Ramachandran//
13385,34 - c0020 - ESS-01,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Emani Sankara Sastry,https://www.sangeethamshare.org/ksomu/Carnatic_Instrumental/Emani_Shankara_Shasthry-Veenai/ESS-01/
13350,06 - c0629 - 0725_Sri.K.Vijayarag,3,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,K Vijayaraghavan,https://www.sangeethamshare.org/svasu/UPLOADS-0601-0800/0725_Sri.K.Vijayaragavan/
13275,01 - C2722 - 2745-N_Ramani-Flute,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,N Ramani,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2745-N_Ramani-Flute//
13333,03 - C0216 - 016-N-RamaNi_Lalgudi,6,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/016-N-RamaNi_Lalgudi-JayarAman-6//
13354,08 - C0047 - 55-AKC,2,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,AKC Natarajan,https://www.sangeethamshare.org/kl/55-AKC/
13355,10 - C0125 - 121-Rama_Ravi-Vocal,7,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,Rama Ravi,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/121-Rama_Ravi-Vocal//
